"","name","count","meanstar","adjustment"
"4164","Karaoke Q Studio",403,4.75682382133995,1.057
"4165","Karben4 Brewing",64,4.25,0.55
"4166","Karelia Kitchen",55,4.18181818181818,0.482
"4167","Karine's",84,4.20238095238095,0.502
"4168","Karsen's Grill",69,4.33333333333333,0.633
"4169","Kasa Moto",59,3.42372881355932,-0.276
"4170","Kashmir",37,4.16216216216216,0.462
"4171","Kassab's",57,3.92982456140351,0.23
"4172","Katana",64,3.40625,-0.294
"4173","Katana on Bay",36,3.77777777777778,0
"4174","Katana Sushi & Grill",43,4.04651162790698,0
"4175","Kathmandu Restaurant",58,3.39655172413793,-0.303
"4176","Kathy's Hill Kitchen",59,2.86440677966102,-0.836
"4177","Kathy's Southern Cooking",39,3.87179487179487,0
"4178","Katsu Japanese Restaurant",31,2.67741935483871,-1.023
"4179","Katsuya",224,4.25892857142857,0.559
"4180","Katz's Deli and Corned Beef Emporium",31,3.16129032258065,-0.539
"4181","Kauai Cafe",60,4.06666666666667,0.367
"4182","Kavsar Restaurant",41,4.31707317073171,0.617
"4183","Kawa Sushi",56,3.67857142857143,0
"4184","Kawaii Sushi and Asian Cuisine",68,3.86764705882353,0
"4185","Kay's Kafe",33,4.39393939393939,0.694
"4186","Kaya",264,3.93560606060606,0.236
"4187","Kayagum",34,2.97058823529412,-0.729
"4188","Kaza Maza",45,4.04444444444444,0.344
"4189","Kaze Sushi",37,4.13513513513514,0.435
"4190","Kazimierz World Wine Bar",226,3.91150442477876,0.212
"4191","Kazu",288,4.26388888888889,0.564
"4192","Kazuki Sushi",96,3.44791666666667,0
"4193","KB",33,4.45454545454545,0.755
"4194","Kebab Mahal",36,4.08333333333333,0.383
"4195","Keegan's Grill",115,3.75652173913043,0
"4196","Keegan's Grill & Taproom Foothills",73,3.54794520547945,0
"4197","Kekou Gelato House",165,4.61212121212121,0.912
"4198","Kelly's At Southbridge",117,3.74358974358974,0
"4199","Kelly's Bar & Lounge",93,3.61290322580645,0
"4200","Kelly's Cafe",43,4.72093023255814,1.021
"4201","Kelly O's Diner",102,3.53921568627451,0
"4202","Kelsey's Original Roadhouse",179,2.88268156424581,-0.817
"4203","Ken Stewart's East Bank",41,3.73170731707317,0
"4204","Kenko Sushi & Teriyaki",54,4.11111111111111,0.411
"4205","Kenkou Sushi Bar",40,3.375,-0.325
"4206","Kenna Coal Fired Kitchen",38,4.07894736842105,0.379
"4207","Kennedy's Premium Bar and Grill",69,3.31884057971015,-0.381
"4208","Kenzo",70,3.51428571428571,0
"4209","Kenzo Ramen",259,3.35521235521236,-0.345
"4210","Kenzo Ramen Bloor",55,3.43636363636364,-0.264
"4211","Kerr Street Cafe",32,4.125,0.425
"4212","Ketchup Premium Burger Bar",139,3.06474820143885,-0.635
"4213","Keung's Delight",49,3,-0.7
"4214","KFC",919,1.8063112078346,-1.894
"4215","KFC - Kentucky Fried Chicken",31,3.25806451612903,0
"4216","KGB: Kerry's Gourmet Burgers",203,3.39901477832512,-0.301
"4217","Khai Ho¨¤n Restaurant",203,4.16256157635468,0.463
"4218","Khao San Road",687,4.05385735080058,0.354
"4219","Khmer Thai Restaurant",61,4.22950819672131,0.53
"4220","Khoury's Mediterranean Restaurant",224,3.93303571428571,0.233
"4221","Khun Chai Thai Restaurant",86,4.19767441860465,0.498
"4222","Khyber Halal",129,4.2015503875969,0.502
"4223","Khyber Pass",57,4.15789473684211,0.458
"4224","Ki Modern Japanese + Bar",92,3.59782608695652,0
"4225","Kibo Sushi House",55,3.8,0
"4226","Kickstand Burgers & Bar",146,3.92465753424658,0.225
"4227","Kid Cashew",98,3.93877551020408,0.239
"4228","Kiko Cafe",42,2.95238095238095,-0.748
"4229","Kiku",107,3.2803738317757,-0.42
"4230","Kiku Japanese Restaurant",53,3.86792452830189,0
"4231","KiKu Revolving Sushi",107,2.94392523364486,-0.756
"4232","Kilimanjaro Coffee",49,4.06122448979592,0.361
"4233","Killer Shrimp",165,3.44242424242424,-0.258
"4234","Killingtons Restaurant & Pub",107,4.03738317757009,0.337
"4235","Kim Po Vietnamese Restaurant",31,2.64516129032258,-1.055
"4236","Kim Tao Hot Pot",75,3.17333333333333,-0.527
"4237","Kimberly Ann's Tea Room & Cafe",46,2.60869565217391,-1.091
"4238","Kimchi Korea House",80,3.45,-0.25
"4239","Kimchi Korean Bbq",115,3.15652173913043,-0.543
"4240","Kimmyz on Greenway Rock & Roll Bar & Grill",32,4,0
"4241","Kincaid's Classic American Dining",89,3.57303370786517,0
"4242","Kindred Restaurant",130,4.32307692307692,0.623
"4243","King's  Sausage",51,4.94117647058824,1.241
"4244","King's Caf¨¦",68,3.72058823529412,0
"4245","King's Fish House",160,3.45625,-0.244
"4246","King's Noodle Restaurant",173,3.46242774566474,-0.238
"4247","King's Tacos",48,4.14583333333333,0.446
"4248","King & I",165,3.53939393939394,0
"4249","King Gyros",107,4.5607476635514,0.861
"4250","King of Gyros",82,4.5609756097561,0.861
"4251","King of Spicy",37,4.24324324324324,0.543
"4252","King Palace",53,3.0188679245283,-0.681
"4253","King Slice",72,3.625,0
"4254","King Wah",40,3.575,0
"4255","King Wok",60,3.55,0
"4256","King Wong Chinese Food",92,4.08695652173913,0.387
"4257","Kings Fish House",239,3.76569037656904,0
"4258","Kingyo",118,3.95762711864407,0.258
"4259","Kinh Do",414,3.79710144927536,0
"4260","KINKA IZAKAYA BLOOR",193,4.15544041450777,0.455
"4261","KINKA IZAKAYA MONTREAL",97,3.85567010309278,0
"4262","KINKA IZAKAYA NORTH YORK",104,3.57692307692308,0
"4263","KINKA IZAKAYA ORIGINAL",585,4.10940170940171,0.409
"4264","Kinnaree Thai and Vegetarian",89,4.26966292134831,0.57
"4265","Kintako Japanese Restaurant",42,4.5,0.8
"4266","Kintaro",46,3.67391304347826,0
"4267","Kinthai",35,4.48571428571429,0.786
"4268","KINTON RAMEN",540,3.48148148148148,-0.219
"4269","Kirei Sushi + Bar",33,3.60606060606061,0
"4270","Kiss the Cook Restaurant",124,3.81451612903226,0
"4271","Kit Kat Italian Bar & Grill",89,3.57303370786517,0
"4272","Kitchen 56",166,3.39759036144578,-0.302
"4273","Kitchen 73",33,3.63636363636364,0
"4274","Kitchen M",35,2.74285714285714,-0.957
"4275","Kitchen Table",299,4.30434782608696,0.604
"4276","Kitchen18",54,4.01851851851852,0.319
"4277","Kitsun¨¦",43,4.27906976744186,0.579
"4278","Kiu Japanese Restaurant",63,3.26984126984127,-0.43
"4279","Kiyomizu Restaurant",43,3.83720930232558,0
"4280","Kiyoshi",31,3.67741935483871,0
"4281","KJ's Curry Bowl",39,4.07692307692308,0.377
"4282","KJ Dim Sum & Seafood",253,3.30830039525692,-0.392
"4283","KJ Kitchen",153,3.59477124183007,0
"4284","Kneader's Bakery",93,2.86021505376344,-0.84
"4285","Kneaders",67,3.29850746268657,-0.401
"4286","Kneaders Bakery & Cafe",398,3.2286432160804,-0.471
"4287","Kneaders Bakery and Cafe - Tempe",48,2.875,-0.825
"4288","Kneaders Bakery Cafe",57,2.85964912280702,-0.84
"4289","Knock Kneed Lobster",80,3.6375,0
"4290","Ko'sin Restaurant",35,3.51428571428571,0
"4291","Kobe Sushi Bar",105,3.31428571428571,-0.386
"4292","Kobe Sushi Bistro",255,3.67058823529412,0
"4293","Kobe Teppan & Sushi",129,3.2093023255814,-0.491
"4294","Kobi Korean BBQ",55,3.58181818181818,0
"4295","Kofusion",142,3.3169014084507,-0.383
"4296","Kohinoor",40,3.825,0
"4297","Kohinoor Cuisine of India",108,3.80555555555556,0
"4298","Koi Restaurant",323,3.45820433436533,-0.242
"4299","Koi Sakana Ramen House",52,3.80769230769231,0
"4300","Koishi Restaurant & Sushi Bar",54,3.61111111111111,0
"4301","KoJa Restaurant",31,3.96774193548387,0
"4302","Koji Sushi Bar and China Bistro",47,3.25531914893617,-0.445
"4303","Kokobelli Bagel Cafe",79,3.89873417721519,0
"4304","Kokomo's Steak & Seafood",88,3.64772727272727,0
"4305","Kokoro Sushi",46,3.84782608695652,0
"4306","Kokyo Japanese Restaurant",46,2.89130434782609,-0.809
"4307","Kom Jug Yuen Restaurant",51,2.68627450980392,-1.014
"4308","KoMex Fusion",868,4.28341013824885,0.583
"4309","Komol Restaurant",371,4.13477088948787,0.435
"4310","Kona 13 Coffee & Tea",64,4.53125,0.831
"4311","Kona Grill",1060,3.61037735849057,-0.09
"4312","Konnichiwa",56,3.76785714285714,0
"4313","Kookminhakgyo",35,4.51428571428571,0.814
"4314","KooKoo Chicken",62,3.80645161290323,0
"4315","Korea Garden",45,3.24444444444444,-0.456
"4316","Korea House",53,3.67924528301887,0
"4317","Korean BBQ",55,2.98181818181818,-0.718
"4318","Korean BBQ & Rolls",131,4.6412213740458,0.941
"4319","Korean Cowboy",38,3.31578947368421,-0.384
"4320","Korean Garden BBQ House",151,3.25165562913907,-0.448
"4321","Korean Grill House",300,3.10666666666667,-0.593
"4322","Korean Village Restaurant",113,3.76991150442478,0
"4323","Koreatown",101,4.27722772277228,0.577
"4324","Koryo Korean BBQ",67,2.92537313432836,-0.775
"4325","Koryo Samgaetang",49,3.85714285714286,0
"4326","Kothur Indian Cuisine",55,3.54545454545455,0
"4327","Kous Kous Cafe",36,4.16666666666667,0.467
"4328","Koyoi Restaurant & Bar",64,3.890625,0
"4329","Krachai Thai Kitchen",82,4.13414634146341,0.434
"4330","Kravingz",39,3.94871794871795,0
"4331","Krayvings",201,4.32338308457711,0.623
"4332","Krazy Buffet",249,3.30923694779116,-0.391
"4333","Krazy Fish",180,3.84444444444444,0.144
"4334","Krazy Sushi",232,3.69827586206897,0
"4335","Krispy Kreme Doughnuts",124,3.00806451612903,-0.692
"4336","Kristophers Bar & Restaurant",43,3.95348837209302,0
"4337","Krua Thai Cuisine",126,4.12698412698413,0.427
"4338","Krung Siam Thai",252,3.54761904761905,-0.152
"4339","Krung Thai Restaurant",95,4.05263157894737,0.353
"4340","Ku Noodle by Jos¨¦ Andr¨¦s",142,3.8943661971831,0.194
"4341","Kub Khao Thai Eatery",63,3.77777777777778,0
"4342","Kum Hong BBQ Restaurant",31,3.87096774193548,0
"4343","Kumi Japanese Restaurant + Bar",154,3.54545454545455,0
"4344","Kumo Japanese Restaurant",55,3.65454545454545,0
"4345","Kumo Japanese Seafood Buffet",88,3.39772727272727,-0.302
"4346","Kung Foo Noodle",59,4.79661016949153,1.097
"4347","Kung Fu Tea",558,4.33333333333333,0.633
"4348","Kung Fu Thai & Chinese Restaurant",223,3.52466367713004,-0.175
"4349","Kuni Sushi Ya",53,2.47169811320755,-1.228
"4350","Kupfert & Kim",104,3.86538461538462,0
"4351","Kushiyaki Inyo",194,4.32989690721649,0.63
"4352","Kusina Ni Lorraine",117,3.35897435897436,-0.341
"4353","Kuu Bistro",33,3.15151515151515,-0.548
"4354","Kwality Sweets & Restaurants",37,3.86486486486486,0
"4355","Kwan",54,3.55555555555556,0
"4356","Kwan's Sampan",38,3.07894736842105,-0.621
"4357","Kyara Japanese Tapas",214,4.0981308411215,0.398
"4358","Kyklos Greek Cafe",93,4.50537634408602,0.805
"4359","Kyo Bar Japonais",60,3.88333333333333,0
"4360","Kyoto",40,3.375,0
"4361","Kyoto Bowl",59,2.03389830508475,-1.666
"4362","Kyoto House Japanese Restaurant",99,2.55555555555556,-1.144
"4363","Kyoto Japanese Restaurant",104,3.84615384615385,0
"4364","Kyouka Ramen",56,3.75,0
"4365","L'Acad¨¦mie",39,3.07692307692308,-0.623
"4366","L'Albatros",277,4.37184115523466,0.672
"4367","L'am¨¨re ¨¤ Boire",34,4.02941176470588,0.329
"4368","L'Amore Italian Restaurant",65,4.26153846153846,0.562
"4369","L'Assommoir",36,3.58333333333333,0
"4370","L'Atelier d'Argentine",55,3.2,-0.5
"4371","L'Atelier de Jo<U+00EB>l Robuchon",528,4.30681818181818,0.607
"4372","L'Avenue",334,4.38622754491018,0.686
"4373","L'Entrec<U+00F4>te Saint-Jean",48,3.875,0
"4374","L'Entrep<U+00F4>t Mont-Royal",39,3.71794871794872,0
"4375","L'espresso Bar Mercurio",70,3.08571428571429,-0.614
"4376","L'Etoile",120,4.28333333333333,0.583
"4377","L'Express",237,4.10548523206751,0.405
"4378","L'Gros Luxe",62,3.53225806451613,0
"4379","L'Gros Luxe Plateau",45,3.84444444444444,0
"4380","L'Oeufrier",81,3.83950617283951,0
"4381","L'Orignal",104,4.26923076923077,0.569
"4382","L'Ouvrier",49,3.93877551020408,0.239
"4383","L'Unita",42,4.26190476190476,0.562
"4384","L'usine De Spaghetti",32,3.5,0
"4385","L & L Hawaiian Barbecue",273,3.26373626373626,-0.436
"4386","L&L Hawaiian Barbecue",136,3.58823529411765,0
"4387","L&L Hawaiian BBQ",91,3.25274725274725,-0.447
"4388","L.A. Boil Seafood",35,3.68571428571429,0
"4389","La's Thai Cuisine",97,4.23711340206186,0.537
"4390","La'Wan's",57,3.57894736842105,0
"4391","La Baguette",42,3.80952380952381,0
"4392","La Bamba",53,3.11320754716981,-0.587
"4393","La Banquise",646,3.93188854489164,0.232
"4394","La Barquita Restaurant",51,4.23529411764706,0.535
"4395","La Bayou Casino",40,3.975,0
"4396","La Bella Managua",78,4.25641025641026,0.556
"4397","La Bella Napoli",70,4.28571428571429,0.586
"4398","La Belle et la Boeuf",128,3.6875,0
"4399","La Belle Province",37,3.13513513513514,-0.565
"4400","La Belle Terre Bread French Bakery Caf¨¦",247,4.22267206477733,0.523
"4401","La Bettola di Terroni",53,3.41509433962264,-0.285
"4402","La Bocca Urban Pizzeria + Wine Bar",355,4.01971830985916,0.32
"4403","La Bocca Wine Bar & Urban Kitchen",114,4.10526315789474,0.405
"4404","La Bocce",54,4.2037037037037,0.504
"4405","La Bodega",43,3.88372093023256,0
"4406","La Bona Pasta Ristorante",67,3.7910447761194,0
"4407","La Brioche True Food",94,3.21276595744681,-0.487
"4408","La Cabana",34,3.35294117647059,0
"4409","La Cage Aux Sports",61,2.70491803278689,-0.995
"4410","La Calabria Ristorante",88,4.09090909090909,0.391
"4411","La Canasta Mexican Foods",64,3.703125,0
"4412","La Capital Tacos",46,3.97826086956522,0.278
"4413","La Carnita",423,3.55555555555556,-0.144
"4414","La Casa",38,2.68421052631579,-1.016
"4415","La Casa Blanca",74,3.08108108108108,-0.619
"4416","La Casa De Juana",101,3.92079207920792,0.221
"4417","La Castile Steak House & Seafood Restaurant",49,3.79591836734694,0
"4418","La Catrina",48,4.125,0.425
"4419","La Cave Wine and Food Hideaway",267,4.0374531835206,0.337
"4420","La Comida",283,3.37102473498233,-0.329
"4421","La Cr¨ºpe 2 Go",42,4.33333333333333,0.633
"4422","La Creperie",252,3.6547619047619,0
"4423","La Croissanterie Figaro",55,4.03636363636364,0.336
"4424","La Cubana",151,3.81456953642384,0
"4425","La Dolce Vita",95,3.24210526315789,-0.458
"4426","La Famiglia",110,3.85454545454545,0
"4427","La Favorita",56,4.33928571428571,0.639
"4428","La Feria",44,4,0.3
"4429","La Fiesta Mexican Restaurant",39,3.25641025641026,-0.444
"4430","La Fonda Del Sol",101,3.69306930693069,0
"4431","La Fonda Mexican Restaurant & Cantina",60,3.26666666666667,-0.433
"4432","La Fontana",69,4.26086956521739,0.561
"4433","La Fontanella Restaurant",36,3.63888888888889,0
"4434","La Fornarina",41,4.07317073170732,0.373
"4435","La Fromagerie Hamel",31,4.58064516129032,0.881
"4436","La Frontera",53,4.41509433962264,0.715
"4437","La Gourmandine Bakery & Pastry Shop",185,4.65945945945946,0.959
"4438","La Grande Orange",165,3.76969696969697,0
"4439","La Grande Orange Grocery",433,4.1108545034642,0.411
"4440","La Grande Orange Pizzeria",373,4.32171581769437,0.622
"4441","La Hacienda",161,3.5776397515528,0
"4442","La Kabob Lebanese Grill",72,4.48611111111111,0.786
"4443","La Kha<U+00EF>ma",32,4.03125,0
"4444","La Madeleine Country French Cafe",41,3.24390243902439,-0.456
"4445","La Maison Bulgogi",35,2.71428571428571,-0.986
"4446","La Maison de Maggie",124,4.79838709677419,1.098
"4447","La Maison VIP",39,3.8974358974359,0
"4448","La Maquette",32,2.4375,-1.263
"4449","La Mestiza",86,3.81395348837209,0
"4450","La Mexicanada Restaurant",33,3.81818181818182,0
"4451","La Mojarra Loca",35,4.08571428571429,0.386
"4452","La Mojarra Loca Grill",51,4.31372549019608,0.614
"4453","La Palapa",41,4.07317073170732,0.373
"4454","La Palapa, Mexican Gourmet Kitchen",64,4.25,0.55
"4455","La Palette",99,4.1010101010101,0.401
"4456","La Panth¨¨re Verte",101,3.94059405940594,0.241
"4457","La Parrilla Suiza",185,3.36216216216216,-0.338
"4458","La Parrilla The Lab",114,4.1140350877193,0.414
"4459","La Paz Restaurante & Cantina",61,2.54098360655738,-1.159
"4460","La Perla Cafe",64,3.296875,-0.403
"4461","La Petite France",77,4.12987012987013,0.43
"4462","La Pi<U+00F1>ata",148,3.99324324324324,0.293
"4463","La Piazza",49,3.81632653061224,0
"4464","La Piazza al Forno",230,4.02173913043478,0.322
"4465","La Piazza PHX",107,4.4018691588785,0.702
"4466","La Piazzetta",34,3.58823529411765,0
"4467","La Piccola Cucina",64,3.484375,0
"4468","La Pizza",31,3.29032258064516,-0.41
"4469","La Plaza Supermarket",51,4.56862745098039,0.869
"4470","La Poblanita Mexican Restaurant & Candy Store",46,4.23913043478261,0.539
"4471","La Prep",48,3.22916666666667,-0.471
"4472","La Revolucion",37,3.05405405405405,-0.646
"4473","La Ristra",218,3.89449541284404,0.194
"4474","La Salle ¨¤ Manger",52,3.98076923076923,0
"4475","La Salsa",39,3.02564102564103,-0.674
"4476","La Salsa Cantina",285,3.23508771929825,-0.465
"4477","La Salsita",38,3.63157894736842,0
"4478","La Salsitas",35,3.51428571428571,0
"4479","La Sani Grill",31,3.06451612903226,-0.635
"4480","La Santisima",871,4.24454649827784,0.545
"4481","La Scala",32,4.15625,0.456
"4482","La Shish Kabob",133,4.2406015037594,0.541
"4483","La Societe - Toronto",154,3.22077922077922,-0.479
"4484","La Stalla Cucina Rustica",110,3.82727272727273,0
"4485","La Station des Sports",79,2.68354430379747,-1.016
"4486","La Strada",43,2.74418604651163,-0.956
"4487","La Taguara",120,4.60833333333333,0.908
"4488","La Taqueria",64,4.375,0.675
"4489","La Taquizza",36,3.5,0
"4490","La Tavola Italiana",56,3.39285714285714,0
"4491","La Tiendita Colombian Restaurant",48,4.39583333333333,0.696
"4492","La Tolteca Mexican Foods",98,3.96938775510204,0.269
"4493","La Torretta Ristorante",80,4.0125,0.312
"4494","La Tortilleria",81,2.83950617283951,-0.86
"4495","La Unica",104,4.01923076923077,0.319
"4496","La Unica Mexican Restaurant",52,3.48076923076923,0
"4497","La Vecchia Ristorante",123,3.9349593495935,0.235
"4498","LaBella Pizzeria and Restaurant",39,4.46153846153846,0.762
"4499","Lac Vien Vietnamese Restaurant",40,3.325,-0.375
"4500","Lady Marmalade",236,3.88135593220339,0.181
"4501","Ladybug House of Sandwiches",52,3.88461538461538,0
"4502","Lagerheads",50,4.04,0.34
"4503","Lago",305,3.81311475409836,0
"4504","Lago Buffet",128,2.515625,-1.184
"4505","Lago East Bank",65,3.67692307692308,0
"4506","Lahaina Grill",98,3.35714285714286,-0.343
"4507","Lahore Tikka House",205,3.41463414634146,-0.285
"4508","Lahori's Dhaba",49,4.06122448979592,0
"4509","Lai Lai Wok",52,4.03846153846154,0.338
"4510","Lai Wah Heen",76,3.72368421052632,0
"4511","Lakes Lounge",84,4.28571428571429,0.586
"4512","Lakeside",202,3.51485148514851,-0.185
"4513","Lakeside Bar & Grill",76,3.46052631578947,0
"4514","Lalibela Ethiopian Restaurant",78,3.57692307692308,0
"4515","Laloux",79,4.48101265822785,0.781
"4516","Lamanna's Bakery",46,4.10869565217391,0.409
"4517","LaMar's Donuts & Coffee",88,4.48863636363636,0.789
"4518","Lamesa Filipino Kitchen",114,4.09649122807018,0.396
"4519","LAMP Pizzeria",87,4.33333333333333,0.633
"4520","Lan Sushi",46,4.10869565217391,0.409
"4521","Lanai Express",37,3,-0.7
"4522","Lancaster's BBQ",63,3.63492063492063,0
"4523","Landmark Diner Restaurant",110,3.38181818181818,-0.318
"4524","Landry's Seafood",125,3.112,-0.588
"4525","Lang Van Vietnamese",140,4.24285714285714,0.543
"4526","Lao Laan-Xang",57,3.75438596491228,0
"4527","Lao Laan-Xang Restaurant",132,4.25,0.55
"4528","Lao Sze Chuan",92,3.09782608695652,-0.602
"4529","Lao Thai",41,3.82926829268293,0
"4530","Lao Thai Kitchen",31,3.74193548387097,0
"4531","Larb Thai Restaurant",39,4.48717948717949,0.787
"4532","Laredo's",70,3.24285714285714,-0.457
"4533","Larsen's Grill - Galleria Mall",71,4.14084507042254,0.441
"4534","Las Americas",54,4.44444444444444,0.744
"4535","Las Cazuelas",177,4.35028248587571,0.65
"4536","Las Cazuelas Mexican Food",36,3.13888888888889,-0.561
"4537","Las Enchiladas Demama",37,4.59459459459459,0.895
"4538","Las Fuentes Mexican Grill",76,3.51315789473684,0
"4539","Las Glorias Grill",80,4.4,0.7
"4540","Las Islitas",47,2.85106382978723,-0.849
"4541","Las Islitas Mariscos",123,3.68292682926829,0
"4542","Las Margaritas",50,4,0.3
"4543","Las Palmas",85,4.69411764705882,0.994
"4544","Las Palmas Carniceria",113,4.63716814159292,0.937
"4545","Las Pupusas",159,3.38364779874214,-0.316
"4546","Las Pupusas Restaurant",85,3.76470588235294,0
"4547","Las Tarascas Michoacanas Mexican Restaurant",33,4.78787878787879,1.088
"4548","Las Vegas North Premium Outlets",498,3.77710843373494,0
"4549","Las Vegas South Premium Outlets",206,3.42233009708738,-0.278
"4550","Las Velas",96,3.25,-0.45
"4551","Latitude 360",44,2.36363636363636,-1.336
"4552","Latitude 41n",65,3.36923076923077,-0.331
"4553","Latitude Eight Thai Grill",84,3.9047619047619,0
"4554","Laurel Market",43,4.25581395348837,0.556
"4555","Laurita's Taco Shop",56,3.39285714285714,-0.307
"4556","Lava Grill",60,4.18333333333333,0.483
"4557","LAVO Italian Restaurant & Lounge",809,3.5203955500618,-0.18
"4558","Lawrence",102,4.24509803921569,0.545
"4559","Lawry's The Prime Rib",491,4.26272912423625,0.563
"4560","Layalina Mediterranean Grill",35,3.65714285714286,0
"4561","Layers Bakery Cafe",139,3.9568345323741,0.257
"4562","Layla Grill & Hookah",135,4.52592592592593,0.826
"4563","Lazeez",98,3.81632653061224,0
"4564","Lazeez Shawarma & Mediterranean Grill",90,3.5,0
"4565","Laziza",45,3.66666666666667,0
"4566","Lazy Daisy's Cafe",39,3.79487179487179,0
"4567","Lazy Dog Restaurant & Bar",513,4.0448343079922,0.345
"4568","Lazy Jane's",127,4.11811023622047,0.418
"4569","Lazy Joe's Fish & Chips",153,3.36601307189542,-0.334
"4570","LBS Burger",133,3.57142857142857,0
"4571","Le's Sandwiches & Cafe",169,4.56213017751479,0.862
"4572","Le Boucan",44,3.65909090909091,0
"4573","Le Bourlingueur",44,3.52272727272727,0
"4574","Le Bremner",93,4.11827956989247,0.418
"4575","Le Cafe Ile St. Louis",259,2.5984555984556,-1.102
"4576","Le Cafe Michi",90,3.46666666666667,-0.233
"4577","Le Cagibi",37,4.18918918918919,0.489
"4578","Le Cartet",181,4.04419889502762,0.344
"4579","Le Chalet",111,4.21621621621622,0.516
"4580","Le Cirque",327,4.30275229357798,0.603
"4581","Le Club Chasse et P¨ºche",102,4.56862745098039,0.869
"4582","Le Commensal Fine Vegetarian Cuisine",34,2.91176470588235,-0.788
"4583","Le Comptoir Charcuteries et Vins",56,4.32142857142857,0.621
"4584","Le Cristal Chinois",35,2.71428571428571,-0.986
"4585","Le Filet",43,4.27906976744186,0.579
"4586","Le Gourmand",97,3.63917525773196,0
"4587","Le Gourmet Burger",34,3.41176470588235,0
"4588","Le Gros Jambon",55,4.27272727272727,0.573
"4589","Le Kebab Grill",150,4.17333333333333,0.473
"4590","Le Lab",87,4.36781609195402,0.668
"4591","Le Local",62,4.04838709677419,0.348
"4592","Le Majestique",54,4.53703703703704,0.837
"4593","Le Milsa",42,3.5,0
"4594","Le Mont",73,3.24657534246575,-0.453
"4595","Le Neuf Caf¨¦",80,3.7875,0
"4596","Le Papillon On Front",57,3.45614035087719,0
"4597","Le Paradis Brasserie Bistro",34,3.55882352941176,0
"4598","Le Pass¨¦ Compos¨¦",52,3.96153846153846,0
"4599","Le Peep",73,3.41095890410959,-0.289
"4600","Le Peep Restaurant",46,3.45652173913043,0
"4601","Le Petit Alep",37,4.02702702702703,0.327
"4602","Le Petit D¨¦jeuner",153,3.69281045751634,0
"4603","Le Petit Triangle Caf¨¦",152,4.08552631578947,0.386
"4604","Le Pho Vietnamese Kitchen",75,4.08,0.38
"4605","Le Pois Pench¨¦",35,3.02857142857143,-0.671
"4606","Le Provencal",82,2.5609756097561,-1.139
"4607","Le Quartier G¨¦n¨¦ral",53,4.66037735849057,0.96
"4608","Le Red Tiger",34,4,0
"4609","Le R¨¦servoir",57,4,0.3
"4610","Le Robin Square",176,4.65340909090909,0.953
"4611","Le Saint-Bock",84,4.07142857142857,0.371
"4612","Le Saint Tropez",31,2.83870967741935,-0.861
"4613","Le Sans Souci French Restaurant",37,3.2972972972973,0
"4614","Le S¨¦lect Bistro",187,3.90909090909091,0.209
"4615","Le Serpent",48,4.375,0.675
"4616","Le Steak Frites",37,3.24324324324324,-0.457
"4617","Le Taj",96,4,0.3
"4618","Le Thai",680,3.97647058823529,0.276
"4619","Le Thai Caf¨¦",38,4.28947368421053,0.589
"4620","Le Vieux V¨¦lo",66,4.28787878787879,0.588
"4621","Le Village Buffet",1120,3.23928571428571,-0.461
"4622","Lebowski's Neighborhood Grill",154,4.22077922077922,0.521
"4623","Lebowskis",38,3.65789473684211,0
"4624","Lee's Buffet",31,2.03225806451613,-1.668
"4625","Lee's Korean BBQ",186,3.34408602150538,-0.356
"4626","Lee's Sandwiches",698,3.44412607449857,-0.256
"4627","Lee Cafe",44,4.29545454545455,0.595
"4628","Lee Chen Asian Bistro",73,3.61643835616438,0
"4629","Lee Garden Restaurant",54,3.2962962962963,-0.404
"4630","Lee Nam Jang",40,3.475,0
"4631","Lee Restaurant",251,4.0796812749004,0.38
"4632","Leela's Roti & Doubles",47,3.95744680851064,0.257
"4633","Leena's Food",36,4.27777777777778,0.578
"4634","Lefty's Pizza",54,3.88888888888889,0
"4635","Legend Chinese Restaurant",45,3.53333333333333,0
"4636","Legends",32,3.28125,-0.419
"4637","Legends Bar & Grill",38,2.97368421052632,-0.726
"4638","Legends of The North Shore",67,4.13432835820895,0.434
"4639","Legume",189,4.27513227513228,0.575
"4640","Lem¨¦ac",95,4.21052631578947,0.511
"4641","Lemon Grass",32,2.84375,-0.856
"4642","Lemongrass",472,3.49576271186441,-0.204
"4643","Lemongrass Caf¨¦",260,3.67307692307692,0
"4644","Lemongrass Thai Cafe",45,3.6,0
"4645","Lempira Restaurant",47,3.74468085106383,0
"4646","Lenero Mexican Grill",51,3.98039215686275,0
"4647","Lenny's Burger",109,3.84403669724771,0
"4648","Lenny's Burger Shop",243,3.72427983539095,0
"4649","Lennys Subs",31,3.41935483870968,0
"4650","Leo's Island BBQ",179,4.37988826815642,0.68
"4651","Leon¨¦ Caf¨¦",253,4.17786561264822,0.478
"4652","Leroy Fox",136,3.57352941176471,0
"4653","Les 3 Brasseurs",255,3.27843137254902,-0.422
"4654","Les 400 Coups",37,4.08108108108108,0.381
"4655","Les D¨¦lices de l'¨¦rable",55,4.34545454545455,0.645
"4656","Les Deux Gamins",200,4.065,0.365
"4657","Les Deux Singes de Montarvie",31,4.70967741935484,1.01
"4658","Les Enfants Terribles",75,3.33333333333333,-0.367
"4659","Les Folies de Montr¨¦al",31,3.67741935483871,0
"4660","Lesley's Creative Cakes",43,4.83720930232558,1.137
